Date,Close
31-Aug-15,89.43
1-Sep-15,87.23
2-Sep-15,89.89
3-Sep-15,88.15
4-Sep-15,88.26
8-Sep-15,89.53
9-Sep-15,90.44
10-Sep-15,91.98
11-Sep-15,92.05
14-Sep-15,92.31
15-Sep-15,92.9
16-Sep-15,93.45
17-Sep-15,94.34
18-Sep-15,94.4
21-Sep-15,95.55
22-Sep-15,92.96
23-Sep-15,93.97
24-Sep-15,94.41
25-Sep-15,92.77
28-Sep-15,89.21
29-Sep-15,86.67
30-Sep-15,89.9
1-Oct-15,90.95
2-Oct-15,92.07
5-Oct-15,94.01
6-Oct-15,92.8
7-Oct-15,92.4
8-Oct-15,92.47
9-Oct-15,93.24
12-Oct-15,94.26
13-Oct-15,94.12
14-Oct-15,94.07
15-Oct-15,95.96
16-Oct-15,97.54
19-Oct-15,98.47
20-Oct-15,97
21-Oct-15,97.11
22-Oct-15,99.67
23-Oct-15,102.19
26-Oct-15,103.77
27-Oct-15,103.7
28-Oct-15,104.2
29-Oct-15,104.88
30-Oct-15,101.97
2-Nov-15,103.31
3-Nov-15,102.58
4-Nov-15,103.94
5-Nov-15,108.76
6-Nov-15,107.1
9-Nov-15,106.49
10-Nov-15,107.91
11-Nov-15,109.01
12-Nov-15,108.02
13-Nov-15,103.95
16-Nov-15,104.04
17-Nov-15,105.13
18-Nov-15,107.77
19-Nov-15,106.26
20-Nov-15,107.32
23-Nov-15,106.95
24-Nov-15,105.74
25-Nov-15,105.41
27-Nov-15,105.45
30-Nov-15,104.24
1-Dec-15,107.12
2-Dec-15,106.07
3-Dec-15,104.38
4-Dec-15,106.18
7-Dec-15,105.61
8-Dec-15,106.49
9-Dec-15,104.6
10-Dec-15,105.42
11-Dec-15,102.12
14-Dec-15,104.66
15-Dec-15,104.55
16-Dec-15,106.79
17-Dec-15,106.22
18-Dec-15,104.04
21-Dec-15,104.77
22-Dec-15,105.51
23-Dec-15,104.63
24-Dec-15,105.02
28-Dec-15,105.93
29-Dec-15,107.26
30-Dec-15,106.22
31-Dec-15,104.66
4-Jan-16,102.22
5-Jan-16,102.73
6-Jan-16,102.97
7-Jan-16,97.92
8-Jan-16,97.33
11-Jan-16,97.51
12-Jan-16,99.37
13-Jan-16,95.44
14-Jan-16,98.37
15-Jan-16,94.97
19-Jan-16,95.26
20-Jan-16,94.35
21-Jan-16,94.16
22-Jan-16,97.94
25-Jan-16,97.01
26-Jan-16,97.34
27-Jan-16,94.45
28-Jan-16,109.11
29-Jan-16,112.21
1-Feb-16,115.09
2-Feb-16,114.61
3-Feb-16,112.69
4-Feb-16,110.49
5-Feb-16,104.07
8-Feb-16,99.75
9-Feb-16,99.54
10-Feb-16,101
11-Feb-16,101.91
12-Feb-16,102.01
16-Feb-16,101.61
17-Feb-16,105.2
18-Feb-16,103.47
19-Feb-16,104.57
22-Feb-16,107.16
23-Feb-16,105.46
24-Feb-16,106.88
25-Feb-16,108.07
26-Feb-16,107.92
29-Feb-16,106.92
1-Mar-16,109.82
2-Mar-16,109.95
3-Mar-16,109.58
4-Mar-16,108.39
7-Mar-16,105.73
8-Mar-16,105.93
9-Mar-16,107.51
10-Mar-16,107.32
11-Mar-16,109.41
14-Mar-16,109.89
15-Mar-16,110.67
16-Mar-16,112.18
17-Mar-16,111.02
18-Mar-16,111.45
21-Mar-16,111.85
22-Mar-16,112.25
23-Mar-16,112.54
24-Mar-16,113.05
28-Mar-16,113.69
29-Mar-16,116.14
30-Mar-16,114.7
31-Mar-16,114.1
1-Apr-16,116.06
4-Apr-16,112.55
5-Apr-16,112.22
6-Apr-16,113.71
7-Apr-16,113.64
8-Apr-16,110.63
11-Apr-16,108.99
12-Apr-16,110.61
13-Apr-16,110.51
14-Apr-16,110.84
15-Apr-16,109.64
18-Apr-16,110.45
19-Apr-16,112.29
20-Apr-16,112.42
21-Apr-16,113.44
22-Apr-16,110.56
25-Apr-16,110.1
26-Apr-16,108.76
27-Apr-16,108.89
28-Apr-16,116.73
29-Apr-16,117.58
2-May-16,118.57
3-May-16,117.43
4-May-16,118.06
5-May-16,117.81
6-May-16,119.49
9-May-16,119.24
10-May-16,120.5
11-May-16,119.52
12-May-16,120.28
13-May-16,119.81
16-May-16,118.67
17-May-16,117.35
18-May-16,117.65
19-May-16,116.81
20-May-16,117.35
23-May-16,115.97
24-May-16,117.7
25-May-16,117.89
26-May-16,119.47
27-May-16,119.38
31-May-16,118.81
1-Jun-16,118.78
2-Jun-16,118.93
3-Jun-16,118.47
6-Jun-16,118.79
7-Jun-16,117.76
8-Jun-16,118.39
9-Jun-16,118.56
10-Jun-16,116.62
13-Jun-16,113.95
14-Jun-16,114.94
15-Jun-16,114.6
16-Jun-16,114.39
17-Jun-16,113.02
20-Jun-16,113.37
21-Jun-16,114.38
22-Jun-16,113.91
23-Jun-16,115.08
24-Jun-16,112.08
27-Jun-16,108.97
28-Jun-16,112.7
29-Jun-16,114.16
30-Jun-16,114.28
1-Jul-16,114.19
5-Jul-16,114
6-Jul-16,116.7
7-Jul-16,115.85
8-Jul-16,117.24
11-Jul-16,117.87
12-Jul-16,117.93
13-Jul-16,116.78
14-Jul-16,117.29
15-Jul-16,116.86
18-Jul-16,119.37
19-Jul-16,120.61
20-Jul-16,121.92
21-Jul-16,120.61
22-Jul-16,121
25-Jul-16,121.63
26-Jul-16,121.22
27-Jul-16,123.34
28-Jul-16,125
29-Jul-16,123.94
1-Aug-16,124.31
2-Aug-16,123.09
3-Aug-16,122.51
4-Aug-16,124.36
5-Aug-16,125.15
8-Aug-16,125.26
9-Aug-16,125.06
10-Aug-16,124.88
11-Aug-16,124.9
12-Aug-16,124.88
15-Aug-16,123.9
16-Aug-16,123.3
17-Aug-16,124.37
18-Aug-16,123.91
19-Aug-16,123.56
22-Aug-16,124.15
23-Aug-16,124.37
24-Aug-16,123.48
25-Aug-16,123.89
26-Aug-16,124.96
29-Aug-16,126.54
30-Aug-16,125.84
31-Aug-16,126.12
1-Sep-16,126.17
2-Sep-16,126.51
6-Sep-16,129.73
7-Sep-16,131.05
8-Sep-16,130.27
9-Sep-16,127.1
12-Sep-16,128.69
13-Sep-16,127.21
14-Sep-16,127.77
15-Sep-16,128.35
16-Sep-16,129.07
19-Sep-16,128.65
20-Sep-16,128.64
21-Sep-16,129.94
22-Sep-16,130.08
23-Sep-16,127.96
26-Sep-16,127.31
27-Sep-16,128.69
28-Sep-16,129.23
29-Sep-16,128.09
30-Sep-16,128.27
3-Oct-16,128.77
4-Oct-16,128.19
5-Oct-16,128.47
6-Oct-16,128.74
7-Oct-16,128.99
10-Oct-16,130.24
11-Oct-16,128.88
12-Oct-16,129.05
13-Oct-16,127.82
14-Oct-16,127.88
17-Oct-16,127.54
18-Oct-16,128.57
19-Oct-16,130.11
20-Oct-16,130
21-Oct-16,132.07
24-Oct-16,133.28
25-Oct-16,132.29
26-Oct-16,131.04
27-Oct-16,129.69
28-Oct-16,131.29
31-Oct-16,130.99
1-Nov-16,129.5
2-Nov-16,127.17
3-Nov-16,120
4-Nov-16,120.75
7-Nov-16,122.15
8-Nov-16,124.22
9-Nov-16,123.18
10-Nov-16,120.8
11-Nov-16,119.02
14-Nov-16,115.08
15-Nov-16,117.2
16-Nov-16,116.34
17-Nov-16,117.79
18-Nov-16,117.02
21-Nov-16,121.77
22-Nov-16,121.47
23-Nov-16,120.84
25-Nov-16,120.38
28-Nov-16,120.41
29-Nov-16,120.87
30-Nov-16,118.42
1-Dec-16,115.1
2-Dec-16,115.4
5-Dec-16,117.43
6-Dec-16,117.31
7-Dec-16,117.95
8-Dec-16,118.91
9-Dec-16,119.68
12-Dec-16,117.77
13-Dec-16,120.31
14-Dec-16,120.21
15-Dec-16,120.57
16-Dec-16,119.87
19-Dec-16,119.24
20-Dec-16,119.09
21-Dec-16,119.04
22-Dec-16,117.4
23-Dec-16,117.27
27-Dec-16,118.01
28-Dec-16,116.92
29-Dec-16,116.35
30-Dec-16,115.05
3-Jan-17,116.86
4-Jan-17,118.69
5-Jan-17,120.67
6-Jan-17,123.41
9-Jan-17,124.9
10-Jan-17,124.35
11-Jan-17,126.09
12-Jan-17,126.62
13-Jan-17,128.34
17-Jan-17,127.87
18-Jan-17,127.92
19-Jan-17,127.55
20-Jan-17,127.04
23-Jan-17,128.93
24-Jan-17,129.37
25-Jan-17,131.48
26-Jan-17,132.78
27-Jan-17,132.18
30-Jan-17,130.98
31-Jan-17,130.32
1-Feb-17,133.23
2-Feb-17,130.84
3-Feb-17,130.98
6-Feb-17,132.06
7-Feb-17,131.84
8-Feb-17,134.2
9-Feb-17,134.14
10-Feb-17,134.19
13-Feb-17,134.05
14-Feb-17,133.85
15-Feb-17,133.44
16-Feb-17,133.84
17-Feb-17,133.53
21-Feb-17,133.72
22-Feb-17,136.12
23-Feb-17,135.36
24-Feb-17,135.44
27-Feb-17,136.41
28-Feb-17,135.54
1-Mar-17,137.42
2-Mar-17,136.76
3-Mar-17,137.17
6-Mar-17,137.42
7-Mar-17,137.3
8-Mar-17,137.72
9-Mar-17,138.24
10-Mar-17,138.79
13-Mar-17,139.6
14-Mar-17,139.32
15-Mar-17,139.72
16-Mar-17,139.99
17-Mar-17,139.84
20-Mar-17,139.94
21-Mar-17,138.51
22-Mar-17,139.59
23-Mar-17,139.53
24-Mar-17,140.34
27-Mar-17,140.32
28-Mar-17,141.76
29-Mar-17,142.65
30-Mar-17,142.41
31-Mar-17,142.05
3-Apr-17,142.28
4-Apr-17,141.73
5-Apr-17,141.85
6-Apr-17,141.17
7-Apr-17,140.78
10-Apr-17,141.04
11-Apr-17,139.92
12-Apr-17,139.58
13-Apr-17,139.39
17-Apr-17,141.42
18-Apr-17,140.96
19-Apr-17,142.27
20-Apr-17,143.8
21-Apr-17,143.68
24-Apr-17,145.47
25-Apr-17,146.49
26-Apr-17,146.56
27-Apr-17,147.7
28-Apr-17,150.25
1-May-17,152.46
2-May-17,152.78
3-May-17,151.8
4-May-17,150.85
5-May-17,150.24
8-May-17,151.06
9-May-17,150.48
10-May-17,150.29
11-May-17,150.04
12-May-17,150.33
15-May-17,150.19
16-May-17,149.78
17-May-17,144.85
18-May-17,147.66
19-May-17,148.06
22-May-17,148.24
23-May-17,148.07
24-May-17,150.04
25-May-17,151.96
26-May-17,152.13
30-May-17,152.38
31-May-17,151.46
1-Jun-17,151.53
2-Jun-17,153.61
5-Jun-17,153.63
6-Jun-17,152.81
7-Jun-17,153.12
8-Jun-17,154.71
9-Jun-17,149.6
12-Jun-17,148.44
13-Jun-17,150.68
14-Jun-17,150.25
15-Jun-17,149.8
16-Jun-17,150.64
19-Jun-17,152.87
20-Jun-17,152.25
21-Jun-17,153.91
22-Jun-17,153.4
23-Jun-17,155.07
26-Jun-17,153.59
27-Jun-17,150.58
28-Jun-17,153.24
29-Jun-17,151.04
30-Jun-17,150.98
3-Jul-17,148.43
5-Jul-17,150.34
6-Jul-17,148.82
7-Jul-17,151.44
10-Jul-17,153.5
11-Jul-17,155.27
12-Jul-17,158.9
13-Jul-17,159.26
14-Jul-17,159.97
17-Jul-17,159.73
18-Jul-17,162.86
19-Jul-17,164.14
20-Jul-17,164.53
21-Jul-17,164.43
24-Jul-17,166
25-Jul-17,165.28
26-Jul-17,165.61
27-Jul-17,170.44
28-Jul-17,172.45
31-Jul-17,169.25
1-Aug-17,169.86
2-Aug-17,169.3
3-Aug-17,168.59
4-Aug-17,169.62
7-Aug-17,171.98
8-Aug-17,171.23
9-Aug-17,171.18
10-Aug-17,167.4
11-Aug-17,168.08
14-Aug-17,170.75
15-Aug-17,171
16-Aug-17,170
17-Aug-17,166.91
18-Aug-17,167.41
21-Aug-17,167.78
22-Aug-17,169.64
23-Aug-17,168.71
24-Aug-17,167.74
25-Aug-17,166.32
28-Aug-17,167.24
29-Aug-17,168.05
30-Aug-17,169.92
31-Aug-17,171.97
1-Sep-17,172.02
5-Sep-17,170.72
6-Sep-17,172.09
7-Sep-17,173.21
8-Sep-17,170.95
11-Sep-17,173.51
12-Sep-17,172.96
13-Sep-17,173.05
14-Sep-17,170.96
15-Sep-17,171.64
18-Sep-17,170.01
19-Sep-17,172.52
20-Sep-17,172.17
21-Sep-17,171.11
22-Sep-17,170.54
25-Sep-17,162.87
26-Sep-17,164.21
27-Sep-17,167.68
28-Sep-17,168.73
29-Sep-17,170.87
2-Oct-17,169.47
3-Oct-17,169.96
4-Oct-17,168.42
5-Oct-17,171.24
6-Oct-17,172.23
9-Oct-17,172.5
10-Oct-17,171.59
11-Oct-17,172.74
12-Oct-17,172.55
13-Oct-17,173.74
16-Oct-17,174.52
17-Oct-17,176.11
18-Oct-17,176.03
19-Oct-17,174.56
20-Oct-17,174.98
23-Oct-17,171.27
24-Oct-17,171.8
25-Oct-17,170.6
26-Oct-17,170.63
27-Oct-17,177.88
30-Oct-17,179.87
31-Oct-17,180.06
1-Nov-17,182.66
2-Nov-17,178.92
3-Nov-17,178.92
6-Nov-17,180.17
7-Nov-17,180.25
8-Nov-17,179.56
9-Nov-17,179.3
10-Nov-17,178.46
13-Nov-17,178.77
14-Nov-17,178.07
15-Nov-17,177.95
16-Nov-17,179.59
17-Nov-17,179
20-Nov-17,178.74
21-Nov-17,181.86
22-Nov-17,180.87
24-Nov-17,182.78
27-Nov-17,183.03
28-Nov-17,182.42
29-Nov-17,175.13
30-Nov-17,177.18
1-Dec-17,175.1
4-Dec-17,171.47
5-Dec-17,172.83
6-Dec-17,176.06
7-Dec-17,180.14
8-Dec-17,179
11-Dec-17,179.04
12-Dec-17,176.96
13-Dec-17,178.3
14-Dec-17,178.39
15-Dec-17,180.18
18-Dec-17,180.82
19-Dec-17,179.51
20-Dec-17,177.89
21-Dec-17,177.45
22-Dec-17,177.2
26-Dec-17,175.99
27-Dec-17,177.62
28-Dec-17,177.92
29-Dec-17,176.46
2-Jan-18,181.42
3-Jan-18,184.67
4-Jan-18,184.33
5-Jan-18,186.85
8-Jan-18,188.28
9-Jan-18,187.87
10-Jan-18,187.84
11-Jan-18,187.77
12-Jan-18,179.37
16-Jan-18,178.39
17-Jan-18,177.6
18-Jan-18,179.8
19-Jan-18,181.29
22-Jan-18,185.37
23-Jan-18,189.35
24-Jan-18,186.55
25-Jan-18,187.48
26-Jan-18,190
29-Jan-18,185.98
30-Jan-18,187.12
31-Jan-18,186.89
1-Feb-18,193.09
2-Feb-18,190.28
5-Feb-18,181.26
6-Feb-18,185.31
7-Feb-18,180.18
8-Feb-18,171.58
9-Feb-18,176.11
12-Feb-18,176.41
13-Feb-18,173.15
14-Feb-18,179.52
15-Feb-18,179.96
16-Feb-18,177.36
20-Feb-18,176.01
21-Feb-18,177.91
22-Feb-18,178.99
23-Feb-18,183.29
26-Feb-18,184.93
27-Feb-18,181.46
28-Feb-18,178.32
1-Mar-18,175.94
2-Mar-18,176.62
5-Mar-18,180.4
6-Mar-18,179.78
7-Mar-18,183.71
8-Mar-18,182.34
9-Mar-18,185.23
12-Mar-18,184.76
13-Mar-18,181.88
14-Mar-18,184.19
15-Mar-18,183.86
16-Mar-18,185.09
19-Mar-18,172.56
20-Mar-18,168.15
21-Mar-18,169.39
22-Mar-18,164.89
23-Mar-18,159.39
26-Mar-18,160.06
27-Mar-18,152.22
28-Mar-18,153.03
29-Mar-18,159.79
2-Apr-18,155.39
3-Apr-18,156.11
4-Apr-18,155.1
5-Apr-18,159.34
6-Apr-18,157.2
9-Apr-18,157.93
10-Apr-18,165.04
11-Apr-18,166.32
12-Apr-18,163.87
13-Apr-18,164.52
16-Apr-18,164.83
17-Apr-18,168.66
18-Apr-18,166.36
19-Apr-18,168.1
20-Apr-18,166.28
23-Apr-18,165.84
24-Apr-18,159.69
25-Apr-18,159.69
26-Apr-18,174.16
27-Apr-18,173.59
30-Apr-18,172
1-May-18,173.86
2-May-18,176.07
3-May-18,174.02
4-May-18,176.61
7-May-18,177.97
8-May-18,178.92
9-May-18,182.66
10-May-18,185.53
11-May-18,186.99
14-May-18,186.64
15-May-18,184.32
16-May-18,183.2
17-May-18,183.76
18-May-18,182.68
21-May-18,184.49
22-May-18,183.8
23-May-18,186.9
24-May-18,185.93
25-May-18,184.92
29-May-18,185.74
30-May-18,187.67
31-May-18,191.78
1-Jun-18,193.99
4-Jun-18,193.28
5-Jun-18,192.94
6-Jun-18,191.34
7-Jun-18,188.18
8-Jun-18,189.1
11-Jun-18,191.54
12-Jun-18,192.4
13-Jun-18,192.41
14-Jun-18,196.81
15-Jun-18,195.85
18-Jun-18,198.31
19-Jun-18,197.49
20-Jun-18,202
21-Jun-18,201.5
22-Jun-18,201.74
25-Jun-18,196.35
26-Jun-18,199
27-Jun-18,195.84
28-Jun-18,196.23
29-Jun-18,194.32
2-Jul-18,197.36
3-Jul-18,192.73
5-Jul-18,198.45
6-Jul-18,203.23
9-Jul-18,204.74
10-Jul-18,203.54
11-Jul-18,202.54
12-Jul-18,206.92
13-Jul-18,207.32
16-Jul-18,207.23
17-Jul-18,209.99
18-Jul-18,209.36
19-Jul-18,208.09
20-Jul-18,209.94
23-Jul-18,210.91
24-Jul-18,214.67
25-Jul-18,217.5
26-Jul-18,176.26
27-Jul-18,174.89
30-Jul-18,171.06
31-Jul-18,172.58
1-Aug-18,171.65
2-Aug-18,176.37
3-Aug-18,177.78
6-Aug-18,185.69
7-Aug-18,183.81
8-Aug-18,185.18
9-Aug-18,183.09
10-Aug-18,180.26
13-Aug-18,180.05
14-Aug-18,181.11
15-Aug-18,179.53
16-Aug-18,174.7
17-Aug-18,173.8
20-Aug-18,172.5
21-Aug-18,172.62
22-Aug-18,173.64
23-Aug-18,172.9
24-Aug-18,174.65
27-Aug-18,177.46
28-Aug-18,176.26
29-Aug-18,175.9
30-Aug-18,177.64
31-Aug-18,175.73
4-Sep-18,171.16
5-Sep-18,167.18
6-Sep-18,162.53
7-Sep-18,163.04
10-Sep-18,164.18
11-Sep-18,165.94
12-Sep-18,162
13-Sep-18,161.36
14-Sep-18,162.32
17-Sep-18,160.58
18-Sep-18,160.3
19-Sep-18,163.06
20-Sep-18,166.02
21-Sep-18,162.93
24-Sep-18,165.41
25-Sep-18,164.91
26-Sep-18,166.95
27-Sep-18,168.84
28-Sep-18,164.46
1-Oct-18,162.44
2-Oct-18,159.33
3-Oct-18,162.43
4-Oct-18,158.85
5-Oct-18,157.33
8-Oct-18,157.25
9-Oct-18,157.9
10-Oct-18,151.38
11-Oct-18,153.35
12-Oct-18,153.74
15-Oct-18,153.52
16-Oct-18,158.78
17-Oct-18,159.42
18-Oct-18,154.92
19-Oct-18,154.05
22-Oct-18,154.78
23-Oct-18,154.39
24-Oct-18,146.04
25-Oct-18,150.95
26-Oct-18,145.37
29-Oct-18,142.09
30-Oct-18,146.22
31-Oct-18,151.79
1-Nov-18,151.75
2-Nov-18,150.35
5-Nov-18,148.68
6-Nov-18,149.94
7-Nov-18,151.53
8-Nov-18,147.87
9-Nov-18,144.96
12-Nov-18,141.55
13-Nov-18,142.16
14-Nov-18,144.22
15-Nov-18,143.85
16-Nov-18,139.53
19-Nov-18,131.55
20-Nov-18,132.43
21-Nov-18,134.82
23-Nov-18,131.73
26-Nov-18,136.38
27-Nov-18,135
28-Nov-18,136.76
29-Nov-18,138.68
30-Nov-18,140.61
3-Dec-18,141.09
4-Dec-18,137.93
6-Dec-18,139.63
7-Dec-18,137.42
10-Dec-18,141.85
11-Dec-18,142.08
12-Dec-18,144.5
13-Dec-18,145.01
14-Dec-18,144.06
17-Dec-18,140.19
18-Dec-18,143.66
19-Dec-18,133.24
20-Dec-18,133.4
21-Dec-18,124.95
24-Dec-18,124.06
26-Dec-18,134.18
27-Dec-18,134.52
28-Dec-18,133.2
31-Dec-18,131.09
2-Jan-19,135.68
3-Jan-19,131.74
4-Jan-19,137.95
7-Jan-19,138.05
8-Jan-19,142.53
9-Jan-19,144.23
10-Jan-19,144.2
11-Jan-19,143.8
14-Jan-19,145.39
15-Jan-19,148.95
16-Jan-19,147.54
17-Jan-19,148.3
18-Jan-19,150.04
22-Jan-19,147.57
23-Jan-19,144.3
24-Jan-19,145.83
25-Jan-19,149.01
28-Jan-19,147.47
29-Jan-19,144.19
30-Jan-19,150.42
31-Jan-19,166.69
1-Feb-19,165.71
4-Feb-19,169.25
5-Feb-19,171.16
6-Feb-19,170.49
7-Feb-19,166.38
8-Feb-19,167.33
11-Feb-19,165.79
12-Feb-19,165.04
13-Feb-19,164.07
14-Feb-19,163.95
15-Feb-19,162.5
19-Feb-19,162.29
20-Feb-19,162.56
21-Feb-19,160.04
22-Feb-19,161.89
25-Feb-19,164.62
26-Feb-19,164.13
27-Feb-19,162.81
28-Feb-19,161.45
1-Mar-19,162.28
4-Mar-19,167.37
5-Mar-19,171.26
6-Mar-19,172.51
7-Mar-19,169.13
8-Mar-19,169.6
11-Mar-19,172.07
12-Mar-19,171.92
13-Mar-19,173.37
14-Mar-19,170.17
15-Mar-19,165.98
18-Mar-19,160.47
19-Mar-19,161.57
20-Mar-19,165.44
21-Mar-19,166.08
22-Mar-19,164.34
25-Mar-19,166.29
26-Mar-19,167.68
27-Mar-19,165.87
28-Mar-19,165.55
29-Mar-19,166.69
1-Apr-19,168.7
2-Apr-19,174.2
3-Apr-19,173.54
4-Apr-19,176.02
5-Apr-19,175.72
8-Apr-19,174.93
9-Apr-19,177.58
10-Apr-19,177.82
11-Apr-19,177.51
12-Apr-19,179.1
15-Apr-19,179.65
16-Apr-19,178.87
17-Apr-19,178.78
18-Apr-19,178.28
22-Apr-19,181.44
23-Apr-19,183.78
24-Apr-19,182.58
25-Apr-19,193.26
26-Apr-19,191.49
29-Apr-19,194.78
30-Apr-19,193.4
1-May-19,193.03
