Date,Close
15-Oct-15,47.01
16-Oct-15,47.51
19-Oct-15,47.62
20-Oct-15,47.77
21-Oct-15,47.2
22-Oct-15,48.03
23-Oct-15,52.87
26-Oct-15,54.25
27-Oct-15,53.69
28-Oct-15,53.98
29-Oct-15,53.36
30-Oct-15,52.64
2-Nov-15,53.24
3-Nov-15,54.15
4-Nov-15,54.4
5-Nov-15,54.38
6-Nov-15,54.92
9-Nov-15,54.16
10-Nov-15,53.51
11-Nov-15,53.65
12-Nov-15,53.32
13-Nov-15,52.84
16-Nov-15,53.77
17-Nov-15,52.97
18-Nov-15,53.85
19-Nov-15,53.94
20-Nov-15,54.19
23-Nov-15,54.19
24-Nov-15,54.25
25-Nov-15,53.69
27-Nov-15,53.93
30-Nov-15,54.35
1-Dec-15,55.22
2-Dec-15,55.21
3-Dec-15,54.2
4-Dec-15,55.91
7-Dec-15,55.81
8-Dec-15,55.79
9-Dec-15,54.98
10-Dec-15,55.27
11-Dec-15,54.06
14-Dec-15,55.14
15-Dec-15,55.2
16-Dec-15,56.13
17-Dec-15,55.7
18-Dec-15,54.13
21-Dec-15,54.83
22-Dec-15,55.35
23-Dec-15,55.82
24-Dec-15,55.67
28-Dec-15,55.95
29-Dec-15,56.55
30-Dec-15,56.31
31-Dec-15,55.48
4-Jan-16,54.8
5-Jan-16,55.05
6-Jan-16,54.05
7-Jan-16,52.17
8-Jan-16,52.33
11-Jan-16,52.3
12-Jan-16,52.78
13-Jan-16,51.64
14-Jan-16,53.11
15-Jan-16,50.99
19-Jan-16,50.56
20-Jan-16,50.79
21-Jan-16,50.48
22-Jan-16,52.29
25-Jan-16,51.79
26-Jan-16,52.17
27-Jan-16,51.22
28-Jan-16,52.06
29-Jan-16,55.09
1-Feb-16,54.71
2-Feb-16,53
3-Feb-16,52.16
4-Feb-16,52
5-Feb-16,50.16
8-Feb-16,49.41
9-Feb-16,49.28
10-Feb-16,49.71
11-Feb-16,49.69
12-Feb-16,50.5
16-Feb-16,51.09
17-Feb-16,52.42
18-Feb-16,52.19
19-Feb-16,51.82
22-Feb-16,52.65
23-Feb-16,51.18
24-Feb-16,51.36
25-Feb-16,52.1
26-Feb-16,51.3
29-Feb-16,50.88
1-Mar-16,52.58
2-Mar-16,52.95
3-Mar-16,52.35
4-Mar-16,52.03
7-Mar-16,51.03
8-Mar-16,51.65
9-Mar-16,52.84
10-Mar-16,52.05
11-Mar-16,53.07
14-Mar-16,53.17
15-Mar-16,53.59
16-Mar-16,54.35
17-Mar-16,54.66
18-Mar-16,53.49
21-Mar-16,53.86
22-Mar-16,54.07
23-Mar-16,53.97
24-Mar-16,54.21
28-Mar-16,53.54
29-Mar-16,54.71
30-Mar-16,55.05
31-Mar-16,55.23
1-Apr-16,55.57
4-Apr-16,55.43
5-Apr-16,54.56
6-Apr-16,55.12
7-Apr-16,54.46
8-Apr-16,54.42
11-Apr-16,54.31
12-Apr-16,54.65
13-Apr-16,55.35
14-Apr-16,55.36
15-Apr-16,55.65
18-Apr-16,56.46
19-Apr-16,56.39
20-Apr-16,55.59
21-Apr-16,55.78
22-Apr-16,51.78
25-Apr-16,52.11
26-Apr-16,51.44
27-Apr-16,50.94
28-Apr-16,49.9
29-Apr-16,49.87
2-May-16,50.61
3-May-16,49.78
4-May-16,49.87
5-May-16,49.94
6-May-16,50.39
9-May-16,50.07
10-May-16,51.02
11-May-16,51.05
12-May-16,51.51
13-May-16,51.08
16-May-16,51.83
17-May-16,50.51
18-May-16,50.81
19-May-16,50.32
20-May-16,50.62
23-May-16,50.03
24-May-16,51.59
25-May-16,52.12
26-May-16,51.89
27-May-16,52.32
31-May-16,53
1-Jun-16,52.85
2-Jun-16,52.48
3-Jun-16,51.79
6-Jun-16,52.13
7-Jun-16,52.1
8-Jun-16,52.04
9-Jun-16,51.62
10-Jun-16,51.48
13-Jun-16,50.14
14-Jun-16,49.83
15-Jun-16,49.69
16-Jun-16,50.39
17-Jun-16,50.13
20-Jun-16,50.07
21-Jun-16,51.19
22-Jun-16,50.99
23-Jun-16,51.91
24-Jun-16,49.83
27-Jun-16,48.43
28-Jun-16,49.44
29-Jun-16,50.54
30-Jun-16,51.17
1-Jul-16,51.16
5-Jul-16,51.17
6-Jul-16,51.38
7-Jul-16,51.38
8-Jul-16,52.3
11-Jul-16,52.59
12-Jul-16,53.21
13-Jul-16,53.51
14-Jul-16,53.74
15-Jul-16,53.7
18-Jul-16,53.96
19-Jul-16,53.09
20-Jul-16,55.91
21-Jul-16,55.8
22-Jul-16,56.57
25-Jul-16,56.73
26-Jul-16,56.76
27-Jul-16,56.19
28-Jul-16,56.21
29-Jul-16,56.68
1-Aug-16,56.58
2-Aug-16,56.58
3-Aug-16,56.97
4-Aug-16,57.39
5-Aug-16,57.96
8-Aug-16,58.06
9-Aug-16,58.2
10-Aug-16,58.02
11-Aug-16,58.3
12-Aug-16,57.94
15-Aug-16,58.12
16-Aug-16,57.44
17-Aug-16,57.56
18-Aug-16,57.6
19-Aug-16,57.62
22-Aug-16,57.67
23-Aug-16,57.89
24-Aug-16,57.95
25-Aug-16,58.17
26-Aug-16,58.03
29-Aug-16,58.1
30-Aug-16,57.89
31-Aug-16,57.46
1-Sep-16,57.59
2-Sep-16,57.67
6-Sep-16,57.61
7-Sep-16,57.66
8-Sep-16,57.43
9-Sep-16,56.21
12-Sep-16,57.05
13-Sep-16,56.53
14-Sep-16,56.26
15-Sep-16,57.19
16-Sep-16,57.25
19-Sep-16,56.93
20-Sep-16,56.81
21-Sep-16,57.76
22-Sep-16,57.82
23-Sep-16,57.43
26-Sep-16,56.9
27-Sep-16,57.95
28-Sep-16,58.03
29-Sep-16,57.4
30-Sep-16,57.6
3-Oct-16,57.42
4-Oct-16,57.24
5-Oct-16,57.64
6-Oct-16,57.74
7-Oct-16,57.8
10-Oct-16,58.04
11-Oct-16,57.19
12-Oct-16,57.11
13-Oct-16,56.92
14-Oct-16,57.42
17-Oct-16,57.22
18-Oct-16,57.66
19-Oct-16,57.53
20-Oct-16,57.25
21-Oct-16,59.66
24-Oct-16,61
25-Oct-16,60.99
26-Oct-16,60.63
27-Oct-16,60.1
28-Oct-16,59.87
31-Oct-16,59.92
1-Nov-16,59.8
2-Nov-16,59.43
3-Nov-16,59.21
4-Nov-16,58.71
7-Nov-16,60.42
8-Nov-16,60.47
9-Nov-16,60.17
10-Nov-16,58.7
11-Nov-16,59.02
14-Nov-16,58.12
15-Nov-16,58.87
16-Nov-16,59.65
17-Nov-16,60.64
18-Nov-16,60.35
21-Nov-16,60.86
22-Nov-16,61.12
23-Nov-16,60.4
25-Nov-16,60.53
28-Nov-16,60.61
29-Nov-16,61.09
30-Nov-16,60.26
1-Dec-16,59.2
2-Dec-16,59.25
5-Dec-16,60.22
6-Dec-16,59.95
7-Dec-16,61.37
8-Dec-16,61.01
9-Dec-16,61.97
12-Dec-16,62.17
13-Dec-16,62.98
14-Dec-16,62.68
15-Dec-16,62.58
16-Dec-16,62.3
19-Dec-16,63.62
20-Dec-16,63.54
21-Dec-16,63.54
22-Dec-16,63.55
23-Dec-16,63.24
27-Dec-16,63.28
28-Dec-16,62.99
29-Dec-16,62.9
30-Dec-16,62.14
3-Jan-17,62.58
4-Jan-17,62.3
5-Jan-17,62.3
6-Jan-17,62.84
9-Jan-17,62.64
10-Jan-17,62.62
11-Jan-17,63.19
12-Jan-17,62.61
13-Jan-17,62.7
17-Jan-17,62.53
18-Jan-17,62.5
19-Jan-17,62.3
20-Jan-17,62.74
23-Jan-17,62.96
24-Jan-17,63.52
25-Jan-17,63.68
26-Jan-17,64.27
27-Jan-17,65.78
30-Jan-17,65.13
31-Jan-17,64.65
1-Feb-17,63.58
2-Feb-17,63.17
3-Feb-17,63.68
6-Feb-17,63.64
7-Feb-17,63.43
8-Feb-17,63.34
9-Feb-17,64.06
10-Feb-17,64
13-Feb-17,64.72
14-Feb-17,64.57
15-Feb-17,64.53
16-Feb-17,64.52
17-Feb-17,64.62
21-Feb-17,64.49
22-Feb-17,64.36
23-Feb-17,64.62
24-Feb-17,64.62
27-Feb-17,64.23
28-Feb-17,63.98
1-Mar-17,64.94
2-Mar-17,64.01
3-Mar-17,64.25
6-Mar-17,64.27
7-Mar-17,64.4
8-Mar-17,64.99
9-Mar-17,64.73
10-Mar-17,64.93
13-Mar-17,64.71
14-Mar-17,64.41
15-Mar-17,64.75
16-Mar-17,64.64
17-Mar-17,64.87
20-Mar-17,64.93
21-Mar-17,64.21
22-Mar-17,65.03
23-Mar-17,64.87
24-Mar-17,64.98
27-Mar-17,65.1
28-Mar-17,65.29
29-Mar-17,65.47
30-Mar-17,65.71
31-Mar-17,65.86
3-Apr-17,65.55
4-Apr-17,65.73
5-Apr-17,65.56
6-Apr-17,65.73
7-Apr-17,65.68
10-Apr-17,65.53
11-Apr-17,65.48
12-Apr-17,65.23
13-Apr-17,64.95
17-Apr-17,65.48
18-Apr-17,65.39
19-Apr-17,65.04
20-Apr-17,65.5
21-Apr-17,66.4
24-Apr-17,67.53
25-Apr-17,67.92
26-Apr-17,67.83
27-Apr-17,68.27
28-Apr-17,68.46
1-May-17,69.41
2-May-17,69.3
3-May-17,69.08
4-May-17,68.81
5-May-17,69
8-May-17,68.94
9-May-17,69.04
10-May-17,69.31
11-May-17,68.46
12-May-17,68.38
15-May-17,68.43
16-May-17,69.41
17-May-17,67.48
18-May-17,67.71
19-May-17,67.69
22-May-17,68.45
23-May-17,68.68
24-May-17,68.77
25-May-17,69.62
26-May-17,69.96
30-May-17,70.41
31-May-17,69.84
1-Jun-17,70.1
2-Jun-17,71.76
5-Jun-17,72.28
6-Jun-17,72.52
7-Jun-17,72.39
8-Jun-17,71.95
9-Jun-17,70.32
12-Jun-17,69.78
13-Jun-17,70.65
14-Jun-17,70.27
15-Jun-17,69.9
16-Jun-17,70
19-Jun-17,70.87
20-Jun-17,69.91
21-Jun-17,70.27
22-Jun-17,70.26
23-Jun-17,71.21
26-Jun-17,70.53
27-Jun-17,69.21
28-Jun-17,69.8
29-Jun-17,68.49
30-Jun-17,68.93
3-Jul-17,68.17
5-Jul-17,69.08
6-Jul-17,68.57
7-Jul-17,69.46
10-Jul-17,69.98
11-Jul-17,69.99
12-Jul-17,71.15
13-Jul-17,71.77
14-Jul-17,72.78
17-Jul-17,73.35
18-Jul-17,73.3
19-Jul-17,73.86
20-Jul-17,74.22
21-Jul-17,73.79
24-Jul-17,73.6
25-Jul-17,74.19
26-Jul-17,74.05
27-Jul-17,73.16
28-Jul-17,73.04
31-Jul-17,72.7
1-Aug-17,72.58
2-Aug-17,72.26
3-Aug-17,72.15
4-Aug-17,72.68
7-Aug-17,72.4
8-Aug-17,72.79
9-Aug-17,72.47
10-Aug-17,71.41
11-Aug-17,72.5
14-Aug-17,73.59
15-Aug-17,73.22
16-Aug-17,73.65
17-Aug-17,72.4
18-Aug-17,72.49
21-Aug-17,72.15
22-Aug-17,73.16
23-Aug-17,72.72
24-Aug-17,72.69
25-Aug-17,72.82
28-Aug-17,72.83
29-Aug-17,73.05
30-Aug-17,74.01
31-Aug-17,74.77
1-Sep-17,73.94
5-Sep-17,73.61
6-Sep-17,73.4
7-Sep-17,74.34
8-Sep-17,73.98
11-Sep-17,74.76
12-Sep-17,74.68
13-Sep-17,75.21
14-Sep-17,74.77
15-Sep-17,75.31
18-Sep-17,75.16
19-Sep-17,75.44
20-Sep-17,74.94
21-Sep-17,74.21
22-Sep-17,74.41
25-Sep-17,73.26
26-Sep-17,73.26
27-Sep-17,73.85
28-Sep-17,73.87
29-Sep-17,74.49
2-Oct-17,74.61
3-Oct-17,74.26
4-Oct-17,74.69
5-Oct-17,75.97
6-Oct-17,76
9-Oct-17,76.29
10-Oct-17,76.29
11-Oct-17,76.42
12-Oct-17,77.12
13-Oct-17,77.49
16-Oct-17,77.65
17-Oct-17,77.59
18-Oct-17,77.61
19-Oct-17,77.91
20-Oct-17,78.81
23-Oct-17,78.83
24-Oct-17,78.86
25-Oct-17,78.63
26-Oct-17,78.76
27-Oct-17,83.81
30-Oct-17,83.89
31-Oct-17,83.18
1-Nov-17,83.18
2-Nov-17,84.05
3-Nov-17,84.14
6-Nov-17,84.47
7-Nov-17,84.27
8-Nov-17,84.56
9-Nov-17,84.09
10-Nov-17,83.87
13-Nov-17,83.93
14-Nov-17,84.05
15-Nov-17,82.98
16-Nov-17,83.2
17-Nov-17,82.4
20-Nov-17,82.53
21-Nov-17,83.72
22-Nov-17,83.11
24-Nov-17,83.26
27-Nov-17,83.87
28-Nov-17,84.88
29-Nov-17,83.34
30-Nov-17,84.17
1-Dec-17,84.26
4-Dec-17,81.08
5-Dec-17,81.59
6-Dec-17,82.78
7-Dec-17,82.49
8-Dec-17,84.16
11-Dec-17,85.23
12-Dec-17,85.58
13-Dec-17,85.35
14-Dec-17,84.69
15-Dec-17,86.85
18-Dec-17,86.38
19-Dec-17,85.83
20-Dec-17,85.52
21-Dec-17,85.5
22-Dec-17,85.51
26-Dec-17,85.4
27-Dec-17,85.71
28-Dec-17,85.72
29-Dec-17,85.54
2-Jan-18,85.95
3-Jan-18,86.35
4-Jan-18,87.11
5-Jan-18,88.19
8-Jan-18,88.28
9-Jan-18,88.22
10-Jan-18,87.82
11-Jan-18,88.08
12-Jan-18,89.6
16-Jan-18,88.35
17-Jan-18,90.14
18-Jan-18,90.1
19-Jan-18,90
22-Jan-18,91.61
23-Jan-18,91.9
24-Jan-18,91.82
25-Jan-18,92.33
26-Jan-18,94.06
29-Jan-18,93.92
30-Jan-18,92.74
31-Jan-18,95.01
1-Feb-18,94.26
2-Feb-18,91.78
5-Feb-18,88
6-Feb-18,91.33
7-Feb-18,89.61
8-Feb-18,85.01
9-Feb-18,88.18
12-Feb-18,89.13
13-Feb-18,89.83
14-Feb-18,90.81
15-Feb-18,92.66
16-Feb-18,92
20-Feb-18,92.72
21-Feb-18,91.49
22-Feb-18,91.73
23-Feb-18,94.06
26-Feb-18,95.42
27-Feb-18,94.2
28-Feb-18,93.77
1-Mar-18,92.85
2-Mar-18,93.05
5-Mar-18,93.64
6-Mar-18,93.32
7-Mar-18,93.86
8-Mar-18,94.43
9-Mar-18,96.54
12-Mar-18,96.77
13-Mar-18,94.41
14-Mar-18,93.85
15-Mar-18,94.18
16-Mar-18,94.6
19-Mar-18,92.89
20-Mar-18,93.13
21-Mar-18,92.48
22-Mar-18,89.79
23-Mar-18,87.18
26-Mar-18,93.78
27-Mar-18,89.47
28-Mar-18,89.39
29-Mar-18,91.27
2-Apr-18,88.52
3-Apr-18,89.71
4-Apr-18,92.33
5-Apr-18,92.38
6-Apr-18,90.23
9-Apr-18,90.77
10-Apr-18,92.88
11-Apr-18,91.86
12-Apr-18,93.58
13-Apr-18,93.08
16-Apr-18,94.17
17-Apr-18,96.07
18-Apr-18,96.44
19-Apr-18,96.11
20-Apr-18,95
23-Apr-18,95.35
24-Apr-18,93.12
25-Apr-18,92.31
26-Apr-18,94.26
27-Apr-18,95.82
30-Apr-18,93.52
1-May-18,95
2-May-18,93.51
3-May-18,94.07
4-May-18,95.16
7-May-18,96.22
8-May-18,95.81
9-May-18,96.94
10-May-18,97.91
11-May-18,97.7
14-May-18,98.03
15-May-18,97.32
16-May-18,97.15
17-May-18,96.18
18-May-18,96.36
21-May-18,97.6
22-May-18,97.5
23-May-18,98.66
24-May-18,98.31
25-May-18,98.36
29-May-18,98.01
30-May-18,98.95
31-May-18,98.84
1-Jun-18,100.79
4-Jun-18,101.67
5-Jun-18,102.19
6-Jun-18,102.49
7-Jun-18,100.88
8-Jun-18,101.63
11-Jun-18,101.05
12-Jun-18,101.31
13-Jun-18,100.85
14-Jun-18,101.42
15-Jun-18,100.13
18-Jun-18,100.86
19-Jun-18,100.86
20-Jun-18,101.87
21-Jun-18,101.14
22-Jun-18,100.41
25-Jun-18,98.39
26-Jun-18,99.08
27-Jun-18,97.54
28-Jun-18,98.63
29-Jun-18,98.61
2-Jul-18,100.01
3-Jul-18,99.05
5-Jul-18,99.76
6-Jul-18,101.16
9-Jul-18,101.85
10-Jul-18,102.12
11-Jul-18,101.98
12-Jul-18,104.19
13-Jul-18,105.43
16-Jul-18,104.91
17-Jul-18,105.95
18-Jul-18,105.12
19-Jul-18,104.4
20-Jul-18,106.27
23-Jul-18,107.97
24-Jul-18,107.66
25-Jul-18,110.83
26-Jul-18,109.62
27-Jul-18,107.68
30-Jul-18,105.37
31-Jul-18,106.08
1-Aug-18,106.28
2-Aug-18,107.57
3-Aug-18,108.04
6-Aug-18,108.13
7-Aug-18,108.88
8-Aug-18,109.49
9-Aug-18,109.67
10-Aug-18,109
13-Aug-18,108.21
14-Aug-18,109.56
15-Aug-18,107.66
16-Aug-18,107.64
17-Aug-18,107.58
20-Aug-18,106.87
21-Aug-18,105.98
22-Aug-18,107.06
23-Aug-18,107.56
24-Aug-18,108.4
27-Aug-18,109.6
28-Aug-18,110.26
29-Aug-18,112.02
30-Aug-18,111.95
31-Aug-18,112.33
4-Sep-18,111.71
5-Sep-18,108.49
6-Sep-18,108.74
7-Sep-18,108.21
10-Sep-18,109.38
11-Sep-18,111.24
12-Sep-18,111.71
13-Sep-18,112.91
14-Sep-18,113.37
17-Sep-18,112.14
18-Sep-18,113.21
19-Sep-18,111.7
20-Sep-18,113.57
21-Sep-18,114.26
24-Sep-18,114.67
25-Sep-18,114.45
26-Sep-18,113.98
27-Sep-18,114.41
28-Sep-18,114.37
1-Oct-18,115.61
2-Oct-18,115.15
3-Oct-18,115.17
4-Oct-18,112.79
5-Oct-18,112.13
8-Oct-18,110.85
9-Oct-18,112.26
10-Oct-18,106.16
11-Oct-18,105.91
12-Oct-18,109.57
15-Oct-18,107.6
16-Oct-18,111
17-Oct-18,110.71
18-Oct-18,108.5
19-Oct-18,108.66
22-Oct-18,109.63
23-Oct-18,108.1
24-Oct-18,102.32
25-Oct-18,108.3
26-Oct-18,106.96
29-Oct-18,103.85
30-Oct-18,103.73
31-Oct-18,106.81
1-Nov-18,105.92
2-Nov-18,106.16
5-Nov-18,107.51
6-Nov-18,107.72
7-Nov-18,111.96
8-Nov-18,111.75
9-Nov-18,109.57
12-Nov-18,106.87
13-Nov-18,106.94
14-Nov-18,104.97
15-Nov-18,107.28
16-Nov-18,108.29
19-Nov-18,104.62
20-Nov-18,101.71
21-Nov-18,103.11
23-Nov-18,103.07
26-Nov-18,106.47
27-Nov-18,107.14
28-Nov-18,111.12
29-Nov-18,110.19
30-Nov-18,110.89
3-Dec-18,112.09
4-Dec-18,108.52
6-Dec-18,109.19
7-Dec-18,104.82
10-Dec-18,107.59
11-Dec-18,108.59
12-Dec-18,109.08
13-Dec-18,109.45
14-Dec-18,106.03
17-Dec-18,102.89
18-Dec-18,103.97
19-Dec-18,103.69
20-Dec-18,101.51
21-Dec-18,98.23
24-Dec-18,94.13
26-Dec-18,100.56
27-Dec-18,101.18
28-Dec-18,100.39
31-Dec-18,101.57
2-Jan-19,101.12
3-Jan-19,97.4
4-Jan-19,101.93
7-Jan-19,102.06
8-Jan-19,102.8
9-Jan-19,104.27
10-Jan-19,103.6
11-Jan-19,102.8
14-Jan-19,102.05
15-Jan-19,105.01
16-Jan-19,105.38
17-Jan-19,106.12
18-Jan-19,107.71
22-Jan-19,105.68
23-Jan-19,106.71
24-Jan-19,106.2
25-Jan-19,107.17
28-Jan-19,105.08
29-Jan-19,102.94
30-Jan-19,106.38
31-Jan-19,104.43
1-Feb-19,102.78
4-Feb-19,105.74
5-Feb-19,107.22
6-Feb-19,106.03
7-Feb-19,105.27
8-Feb-19,105.67
11-Feb-19,105.25
12-Feb-19,106.89
13-Feb-19,106.81
14-Feb-19,106.9
15-Feb-19,108.22
19-Feb-19,108.17
20-Feb-19,107.15
21-Feb-19,109.41
22-Feb-19,110.97
25-Feb-19,111.59
26-Feb-19,112.36
27-Feb-19,112.17
28-Feb-19,112.03
1-Mar-19,112.53
4-Mar-19,112.26
5-Mar-19,111.7
6-Mar-19,111.75
7-Mar-19,110.39
8-Mar-19,110.51
11-Mar-19,112.83
12-Mar-19,113.62
13-Mar-19,114.5
14-Mar-19,114.59
15-Mar-19,115.91
18-Mar-19,117.57
19-Mar-19,117.65
20-Mar-19,117.52
21-Mar-19,120.22
22-Mar-19,117.05
25-Mar-19,117.66
26-Mar-19,117.91
27-Mar-19,116.77
28-Mar-19,116.93
29-Mar-19,117.94
1-Apr-19,119.02
2-Apr-19,119.19
3-Apr-19,119.97
4-Apr-19,119.36
5-Apr-19,119.89
8-Apr-19,119.93
9-Apr-19,119.28
10-Apr-19,120.19
11-Apr-19,120.33
12-Apr-19,120.95
15-Apr-19,121.05
16-Apr-19,120.77
17-Apr-19,121.77
18-Apr-19,123.37
22-Apr-19,123.76
23-Apr-19,125.44
24-Apr-19,125.01
25-Apr-19,129.15
26-Apr-19,129.89
29-Apr-19,129.77
30-Apr-19,130.6
1-May-19,127.88
